"Version 2.7, Mid Year Update - Professional Services and Supplies Charge Table, Including Ambulance",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,"Technical, Professional Indicator",Service Category Code,Primary/Bundled Indicator,Charge Type Indicator,Work Expense Units,Provider-Based Practice Expense Units,Non-Provider-Based Practice Expense Units,Total Expense Units, Anesthesia Base Units,Unit Charge,Base Charge,Unit Type,Facility Indicator,Outpatient Indicator,Inpatient Indicator,Skilled Nursing Facility Carveout,Freestanding Carve-out,Start Date
01464,CPT,Anes-Arthroscopic Proc Ank &Or Foot,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01470,CPT,Anes-Nerv Musc Fasc Leg Ank&Ft;Nos,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01472,CPT,Anes-Nerv Musc Leg&Ft;Repr Achilles,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01474,CPT,Anes-Nrv Musc Leg&Ft;Gastroc Recess,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01480,CPT,Anes-Open Bones Low Leg Ank&Ft;Nos,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01482,CPT,Anes-Open Bones Lw Leg;Radl Res/Amp,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01484,CPT,Anes-Open Bns Lw Leg;Osteot Tib Fib,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01486,CPT,Anes-Open Bones Lw Leg;Tot Ank Repl,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01490,CPT,Anes-Lw Leg Cast Applic Removl/Repr,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01500,CPT,Anes-Art Lw Leg W/Byps Gft; Nos,,,3 ,,Anesth,,,,,8.0,$1.00,,3,0,1,1,1,1,20060825
01502,CPT,Anes-Art Low Leg W/Gft;Embolectomy,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01520,CPT,Anes-Proc Veins Lower Leg; Nos,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01522,CPT,Anes-Veins Lw Leg;Thrombect Direct,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01610,CPT,Anes-Nerv Musc Tend Fasc Burs Shldr,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01620,CPT,Anes-All Clos Hum Sc Ac&Shldr Jnt,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01622,CPT,Anes-Dx Arthroscopic Proc Shldr Jnt,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01630,CPT,Anes-Open/Scope Hum Sc Ac&Shldr;Nos,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01632,CPT,Anes-Opn/Scope Hum Sc&Shldr;Rad Res,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01634,CPT,Anes-Opn/Scope Hum Sc&Shldr;Disartc,,,3 ,,Anesth,,,,,9.0,$1.00,,3,0,1,1,1,1,20060825
01636,CPT,Anes-Opn/Scope Hum Sc Ac&Shldr; Amp,,,3 ,,Anesth,,,,,15.0,$1.00,,3,0,1,1,1,1,20060825
01638,CPT,Anes-Open/Scope Hum Ac&Shldr; Repl,,,3 ,,Anesth,,,,,10.0,$1.00,,3,0,1,1,1,1,20060825
01650,CPT,Anes-Proc Art Shoulder&Axilla; Nos,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01652,CPT,Anes-Art Shldr&Ax; Ax-Brach Aneur,,,3 ,,Anesth,,,,,10.0,$1.00,,3,0,1,1,1,1,20060825
01654,CPT,Anes-Proc Art Shldr&Ax; Byps Graft,,,3 ,,Anesth,,,,,8.0,$1.00,,3,0,1,1,1,1,20060825
01656,CPT,Anes-Art Shldr&Ax; Ax-Fem Byps Gft,,,3 ,,Anesth,,,,,10.0,$1.00,,3,0,1,1,1,1,20060825
01670,CPT,Anes-On Veins Of Shoulder&Axilla,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01680,CPT,Anes-Shldr Cast Applc/Remv/Repr;Nos,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01682,CPT,Anes-Shldr Cast Applic/Remv;Spica,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01710,CPT,Anes-Nrv Musc Burs Up Arm&Elb;Nos,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01712,CPT,Anes-Nrv Musc Burs Up Arm&Elb;Tenot,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01714,CPT,Anes-Nrv Musc Up Arm&Elb;Tenoplasty,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01716,CPT,Anes-Nrv Musc Up Arm&Elb;Tenodesis,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01730,CPT,Anes-All Closed Proc Humerus&Elbow,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01732,CPT,Anes-Dx Arthroscopic Proc Elb Joint,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01740,CPT,Anes-Open/Surg Scope Proc Elb; Nos,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01742,CPT,Anes-Open/Scope Proc Elb;Osteot Hum,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01744,CPT,Anes-Open/Scope Elb;Rep Non/Mal Hum,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01756,CPT,Anes-Open/Scope Proc Elb; Radl Proc,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01758,CPT,Anes-Opn/Scope Elb;Exc Cyst/Tum Hum,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01760,CPT,Anes-Open/Scope Elb; Tot Elb Repl,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01770,CPT,Anes-Proc Art Upper Arm&Elbow; Nos,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01772,CPT,Anes-Proc Art Upper Arm&Elb; Embo,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01780,CPT,Anes-Proc Veins Upper Arm&Elb; Nos,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01782,CPT,Anes-Proc Vns Up Arm&Elb; Phleborr,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01810,CPT,Anes-All Nerv Musc Forarm Wrst&Hnd,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01820,CPT,Anes-Clos Radius Ulna Wrst/Hnd Bone,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01829,CPT,Anes-Dx Arthroscopic Proc Wrist,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01830,CPT,Anes-Opn/Scope/Endo Wrst/Hnd; Nos,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01832,CPT,Anes-Open/Scope/Endo Wrst/Hnd; Tot,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01840,CPT,Anes-Proc Art Forarm Wrst&Hand; Nos,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01842,CPT,Anes-Proc Art Forarm Wrst&Hnd; Embo,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01844,CPT,Anes-Vasc Shnt/Shnt Rev Any Type,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01850,CPT,Anes-Proc Vns Forarm Wrst&Hand; Nos,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01852,CPT,Anes-Vns Forarm Wrst&Hnd; Phleborr,,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01860,CPT,Anes-Forarm/Hand Cast Applic/Remv,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01905,CPT,Anes-Myelgrph Diskgrph Vertplsty,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01916,CPT,Anes-Diagnostic Artrgrph/Venography,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01920,CPT,Anes-Card Cath Cor Angio&Ventrcgrph,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01922,CPT,Anes-Non-Invasive Imaging/Rad Tx,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01924,CPT,Anes-Tx Intrvn Rad Art Sys; Nos,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01925,CPT,Anes-Tx Intrvn Rad Art; Carotid/Cor,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01926,CPT,Anes-Tx Rad Art;Intrcran -Card/Aort,,,3 ,,Anesth,,,,,8.0,$1.00,,3,0,1,1,1,1,20060825
01930,CPT,Anes-Tx Intrvn Rad Venus/Lymph; Nos,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01931,CPT,Anes-Tx Rad Venus; Intrahep/Portal,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01932,CPT,Anes-Tx Rad Venus; Intrathr/Jugular,,,3 ,,Anesth,,,,,6.0,$1.00,,3,0,1,1,1,1,20060825
01933,CPT,Anes-Tx Rad Venus/Lymph; Intracran,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01951,CPT,Anes-2&3 Deg Brn Exc/Debrid; < 4%,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01952,CPT,Anes-2&3 Deg Brn Exc/Debrid; 4-9%,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01953,CPT,Anes-2-3 Deg Exc/Debrid;Ea Add 9%,,,3 ,,Anesth,,,,,1.0,$1.00,,3,0,1,1,1,1,20060825
01958,CPT,Anes-External Cephalic Version Proc,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01960,CPT,Anesthesia Vaginal Delivery Only,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01961,CPT,Anesthesia Cesarean Delivery Only,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01962,CPT,Anes-Urgent Hyst Follow Deliv,,,3 ,,Anesth,,,,,8.0,$1.00,,3,0,1,1,1,1,20060825
01963,CPT,Anes-C/S Hyst W/O Labr Analg/Anes,,,3 ,,Anesth,,,,,8.0,$1.00,,3,0,1,1,1,1,20060825
01965,CPT,"Anesth, inc/missed ab proc",,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01966,CPT,"Anesth, induced ab procedure",,,3 ,,Anesth,,,,,4.0,$1.00,,3,0,1,1,1,1,20060825
01967,CPT,Neurax Labr Anlg/Anes-Plan Vag Del,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01968,CPT,Anes-Cd Flw Neurax Labr Analg/Anes,,,3 ,,Anesth,,,,,2.0,$1.00,,3,0,1,1,1,1,20060825
01969,CPT,Anes-C/S Hyst Flw Neurax Labr Analg,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01990,CPT,Physiolog Supp-Harv Org-Brain Dead,,,3 ,,Anesth,,,,,7.0,$1.00,,3,0,1,1,1,1,20060825
01991,CPT,Anes-Dx/Tx Nrv Blks&Inj; Not Prone,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01992,CPT,Anes-Dx/Tx Nrv Blks&Inj; Prone Pstn,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01995,CPT,Rgn Iv Admn Loc Anes Agt/Oth Med,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
01996,CPT,Daily Hos Epidurl/Subarach Cont Rx,,,3 ,,Anesth,,,,,3.0,$1.00,,3,0,1,1,1,1,20060825
01999,CPT,Unlisted Anesthsia Procedure,,,3 ,,Anesth,,,,,5.0,$1.00,,3,0,1,1,1,1,20060825
10021,CPT,Fna w/o image,,,21 ,,RBRVS,1.27 ,0.54 ,2.16 ,,,,,1,0,1,1,1,1,20060825
10022,CPT,Fna w/image,,,21 ,,RBRVS,1.27 ,0.42 ,2.55 ,,,,,1,0,1,1,1,1,20060825
10040,CPT,Acne surgery,,,21 ,,RBRVS,1.18 ,0.79 ,1.01 ,,,,,1,0,1,1,1,1,20060825
10060,CPT,Drainage of skin abscess,,,21 ,,RBRVS,1.17 ,0.93 ,1.21 ,,,,,1,0,1,1,1,1,20060825
10061,CPT,Drainage of skin abscess,,,21 ,,RBRVS,2.40 ,1.50 ,1.83 ,,,,,1,0,1,1,1,1,20060825
10080,CPT,Drainage of pilonidal cyst,,,21 ,,RBRVS,1.17 ,1.11 ,3.11 ,,,,,1,0,1,1,1,1,20060825
10081,CPT,Drainage of pilonidal cyst,,,21 ,,RBRVS,2.45 ,1.50 ,4.08 ,,,,,1,0,1,1,1,1,20060825
10120,CPT,Remove foreign body,,,21 ,,RBRVS,1.22 ,0.97 ,2.18 ,,,,,1,0,1,1,1,1,20060825
10121,CPT,Remove foreign body,,,21 ,,RBRVS,2.69 ,1.79 ,3.52 ,,,,,1,0,1,1,1,1,20060825
10140,CPT,Drainage of hematoma/fluid,,,21 ,,RBRVS,1.53 ,1.29 ,1.78 ,,,,,1,0,1,1,1,1,20060825
10160,CPT,Puncture drainage of lesion,,,21 ,,RBRVS,1.20 ,1.08 ,1.60 ,,,,,1,0,1,1,1,1,20060825
10180,CPT,"Complex drainage, wound",,,21 ,,RBRVS,2.25 ,1.99 ,2.99 ,,,,,1,0,1,1,1,1,20060825
11000,CPT,Debride infected skin,,,21 ,,RBRVS,0.60 ,0.22 ,0.58 ,,,,,1,0,1,1,1,1,20060825
11001,CPT,Debride infected skin add-on,,,21 ,,RBRVS,0.30 ,0.11 ,0.23 ,,,,,1,0,1,1,1,1,20060825
11004,CPT,Debride genitalia & perineum,,,21 ,,RBRVS,10.31 ,3.91 ,3.91 ,,,,,1,0,0,1,1,1,20060825
11005,CPT,Debride abdom wall,,,21 ,,RBRVS,13.75 ,5.58 ,5.58 ,,,,,1,0,0,1,1,1,20060825
11006,CPT,Debride genit/per/abdom wall,,,21 ,,RBRVS,12.61 ,4.86 ,4.86 ,,,,,1,0,0,1,1,1,20060825
11008,CPT,Remove mesh from abd wall,,,21 ,,RBRVS,5.00 ,2.03 ,2.03 ,,,,,1,0,0,1,1,1,20060825
11010,CPT,"Debride skin, fx",,,21 ,,RBRVS,4.19 ,2.63 ,6.89 ,,,,,1,0,1,1,1,1,20060825
11011,CPT,"Debride skin/muscle, fx",,,21 ,,RBRVS,4.94 ,2.35 ,8.18 ,,,,,1,0,1,1,1,1,20060825
11012,CPT,"Debride skin/muscle/bone, fx",,,21 ,,RBRVS,6.87 ,3.85 ,12.14 ,,,,,1,0,1,1,1,1,20060825
11040,CPT,"Debride skin, partial",,,21 ,,RBRVS,0.50 ,0.21 ,0.52 ,,,,,1,0,1,1,1,1,20060825
11041,CPT,"Debride skin, full",,,21 ,,RBRVS,0.82 ,0.33 ,0.66 ,,,,,1,0,1,1,1,1,20060825
11042,CPT,Debride skin/tissue,,,21 ,,RBRVS,1.12 ,0.44 ,0.97 ,,,,,1,0,1,1,1,1,20060825
11043,CPT,Debride tissue/muscle,,,21 ,,RBRVS,2.38 ,2.60 ,3.39 ,,,,,1,0,1,1,1,1,20060825
11044,CPT,Debride tissue/muscle/bone,,,21 ,,RBRVS,3.06 ,3.76 ,4.46 ,,,,,1,0,1,1,1,1,20060825
11055,CPT,Trim skin lesion,,,21 ,,RBRVS,0.43 ,0.17 ,0.56 ,,,,,1,0,1,1,1,1,20060825
11056,CPT,"Trim skin lesions, 2 to 4",,,21 ,,RBRVS,0.61 ,0.23 ,0.64 ,,,,,1,0,1,1,1,1,20060825
11057,CPT,"Trim skin lesions, over 4",,,21 ,,RBRVS,0.79 ,0.30 ,0.74 ,,,,,1,0,1,1,1,1,20060825
11100,CPT,Biopsy of skin lesion,,,21 ,,RBRVS,0.81 ,0.37 ,1.25 ,,,,,1,0,1,1,1,1,20060825
11101,CPT,"Biopsy, skin add-on",,,21 ,,RBRVS,0.41 ,0.19 ,0.33 ,,,,,1,0,1,1,1,1,20060825
11200,CPT,Removal of skin tags,,,21 ,,RBRVS,0.77 ,0.76 ,1.04 ,,,,,1,0,1,1,1,1,20060825
11201,CPT,Remove skin tags add-on,,,21 ,,RBRVS,0.29 ,0.12 ,0.16 ,,,,,1,0,1,1,1,1,20060825
11300,CPT,Shave skin lesion,,,21 ,,RBRVS,0.51 ,0.21 ,0.99 ,,,,,1,0,1,1,1,1,20060825
11301,CPT,Shave skin lesion,,,21 ,,RBRVS,0.85 ,0.38 ,1.11 ,,,,,1,0,1,1,1,1,20060825
11302,CPT,Shave skin lesion,,,21 ,,RBRVS,1.05 ,0.46 ,1.30 ,,,,,1,0,1,1,1,1,20060825
11303,CPT,Shave skin lesion,,,21 ,,RBRVS,1.24 ,0.52 ,1.58 ,,,,,1,0,1,1,1,1,20060825
11305,CPT,Shave skin lesion,,,21 ,,RBRVS,0.67 ,0.27 ,0.85 ,,,,,1,0,1,1,1,1,20060825
11306,CPT,Shave skin lesion,,,21 ,,RBRVS,0.99 ,0.42 ,1.10 ,,,,,1,0,1,1,1,1,20060825
11307,CPT,Shave skin lesion,,,21 ,,RBRVS,1.14 ,0.49 ,1.29 ,,,,,1,0,1,1,1,1,20060825
11308,CPT,Shave skin lesion,,,21 ,,RBRVS,1.41 ,0.59 ,1.45 ,,,,,1,0,1,1,1,1,20060825
11310,CPT,Shave skin lesion,,,21 ,,RBRVS,0.73 ,0.32 ,1.11 ,,,,,1,0,1,1,1,1,20060825
11311,CPT,Shave skin lesion,,,21 ,,RBRVS,1.05 ,0.49 ,1.23 ,,,,,1,0,1,1,1,1,20060825
11312,CPT,Shave skin lesion,,,21 ,,RBRVS,1.20 ,0.55 ,1.42 ,,,,,1,0,1,1,1,1,20060825
11313,CPT,Shave skin lesion,,,21 ,,RBRVS,1.62 ,0.72 ,1.81 ,,,,,1,0,1,1,1,1,20060825
11400,CPT,Exc tr-ext b9+marg 0.5 < cm,,,21 ,,RBRVS,0.85 ,0.88 ,2.00 ,,,,,1,0,1,1,1,1,20060825
11401,CPT,Exc tr-ext b9+marg 0.6-1 cm,,,21 ,,RBRVS,1.23 ,1.02 ,2.06 ,,,,,1,0,1,1,1,1,20060825
11402,CPT,Exc tr-ext b9+marg 1.1-2 cm,,,21 ,,RBRVS,1.51 ,1.08 ,2.23 ,,,,,1,0,1,1,1,1,20060825
11403,CPT,Exc tr-ext b9+marg 2.1-3 cm,,,21 ,,RBRVS,1.79 ,1.32 ,2.40 ,,,,,1,0,1,1,1,1,20060825
11404,CPT,Exc tr-ext b9+marg 3.1-4 cm,,,21 ,,RBRVS,2.06 ,1.40 ,2.71 ,,,,,1,0,1,1,1,1,20060825
11406,CPT,Exc tr-ext b9+marg > 4.0 cm,,,21 ,,RBRVS,2.76 ,1.65 ,3.07 ,,,,,1,0,1,1,1,1,20060825
11420,CPT,Exc h-f-nk-sp b9+marg 0.5 <,,,21 ,,RBRVS,0.98 ,0.93 ,1.77 ,,,,,1,0,1,1,1,1,20060825
11421,CPT,Exc h-f-nk-sp b9+marg 0.6-1,,,21 ,,RBRVS,1.42 ,1.11 ,2.07 ,,,,,1,0,1,1,1,1,20060825
11422,CPT,Exc h-f-nk-sp b9+marg 1.1-2,,,21 ,,RBRVS,1.63 ,1.33 ,2.26 ,,,,,1,0,1,1,1,1,20060825
11423,CPT,Exc h-f-nk-sp b9+marg 2.1-3,,,21 ,,RBRVS,2.01 ,1.45 ,2.59 ,,,,,1,0,1,1,1,1,20060825
11424,CPT,Exc h-f-nk-sp b9+marg 3.1-4,,,21 ,,RBRVS,2.43 ,1.60 ,2.81 ,,,,,1,0,1,1,1,1,20060825
11426,CPT,Exc h-f-nk-sp b9+marg > 4 cm,,,21 ,,RBRVS,3.77 ,2.11 ,3.49 ,,,,,1,0,1,1,1,1,20060825
11440,CPT,Exc face-mm b9+marg 0.5 < cm,,,21 ,,RBRVS,1.06 ,1.31 ,2.21 ,,,,,1,0,1,1,1,1,20060825
11441,CPT,Exc face-mm b9+marg 0.6-1 cm,,,21 ,,RBRVS,1.48 ,1.49 ,2.34 ,,,,,1,0,1,1,1,1,20060825
11442,CPT,Exc face-mm b9+marg 1.1-2 cm,,,21 ,,RBRVS,1.72 ,1.57 ,2.55 ,,,,,1,0,1,1,1,1,20060825
11443,CPT,Exc face-mm b9+marg 2.1-3 cm,,,21 ,,RBRVS,2.29 ,1.82 ,2.92 ,,,,,1,0,1,1,1,1,20060825
11444,CPT,Exc face-mm b9+marg 3.1-4 cm,,,21 ,,RBRVS,3.14 ,2.19 ,3.48 ,,,,,1,0,1,1,1,1,20060825
11446,CPT,Exc face-mm b9+marg > 4 cm,,,21 ,,RBRVS,4.48 ,2.78 ,4.05 ,,,,,1,0,1,1,1,1,20060825
11450,CPT,"Removal, sweat gland lesion",,,21 ,,RBRVS,2.73 ,2.03 ,5.04 ,,,,,1,0,1,1,1,1,20060825
11451,CPT,"Removal, sweat gland lesion",,,21 ,,RBRVS,3.94 ,2.55 ,6.62 ,,,,,1,0,1,1,1,1,20060825
11462,CPT,"Removal, sweat gland lesion",,,21 ,,RBRVS,2.51 ,2.02 ,5.12 ,,,,,1,0,1,1,1,1,20060825
11463,CPT,"Removal, sweat gland lesion",,,21 ,,RBRVS,3.94 ,2.69 ,6.84 ,,,,,1,0,1,1,1,1,20060825
11470,CPT,"Removal, sweat gland lesion",,,21 ,,RBRVS,3.25 ,2.27 ,5.07 ,,,,,1,0,1,1,1,1,20060825
11471,CPT,"Removal, sweat gland lesion",,,21 ,,RBRVS,4.40 ,2.77 ,6.72 ,,,,,1,0,1,1,1,1,20060825
11600,CPT,Exc tr-ext mlg+marg 0.5 < cm,,,21 ,,RBRVS,1.31 ,0.97 ,2.64 ,,,,,1,0,1,1,1,1,20060825
11601,CPT,Exc tr-ext mlg+marg 0.6-1 cm,,,21 ,,RBRVS,1.80 ,1.22 ,2.71 ,,,,,1,0,1,1,1,1,20060825
11602,CPT,Exc tr-ext mlg+marg 1.1-2 cm,,,21 ,,RBRVS,1.95 ,1.26 ,2.83 ,,,,,1,0,1,1,1,1,20060825
11603,CPT,Exc tr-ext mlg+marg 2.1-3 cm,,,21 ,,RBRVS,2.19 ,1.33 ,3.08 ,,,,,1,0,1,1,1,1,20060825
11604,CPT,Exc tr-ext mlg+marg 3.1-4 cm,,,21 ,,RBRVS,2.40 ,1.39 ,3.38 ,,,,,1,0,1,1,1,1,20060825
11606,CPT,Exc tr-ext mlg+marg > 4 cm,,,21 ,,RBRVS,3.42 ,1.74 ,4.07 ,,,,,1,0,1,1,1,1,20060825
11620,CPT,Exc h-f-nk-sp mlg+marg 0.5 <,,,21 ,,RBRVS,1.19 ,0.95 ,2.60 ,,,,,1,0,1,1,1,1,20060825
11621,CPT,Exc h-f-nk-sp mlg+marg 0.6-1,,,21 ,,RBRVS,1.76 ,1.24 ,2.71 ,,,,,1,0,1,1,1,1,20060825
11622,CPT,Exc h-f-nk-sp mlg+marg 1.1-2,,,21 ,,RBRVS,2.09 ,1.39 ,2.97 ,,,,,1,0,1,1,1,1,20060825
11623,CPT,Exc h-f-nk-sp mlg+marg 2.1-3,,,21 ,,RBRVS,2.61 ,1.58 ,3.34 ,,,,,1,0,1,1,1,1,20060825
11624,CPT,Exc h-f-nk-sp mlg+marg 3.1-4,,,21 ,,RBRVS,3.06 ,1.78 ,3.75 ,,,,,1,0,1,1,1,1,20060825
11626,CPT,Exc h-f-nk-sp mlg+mar > 4 cm,,,21 ,,RBRVS,4.29 ,2.40 ,4.64 ,,,,,1,0,1,1,1,1,20060825
11640,CPT,Exc face-mm malig+marg 0.5 <,,,21 ,,RBRVS,1.35 ,1.11 ,2.66 ,,,,,1,0,1,1,1,1,20060825
11641,CPT,Exc face-mm malig+marg 0.6-1,,,21 ,,RBRVS,2.16 ,1.53 ,3.03 ,,,,,1,0,1,1,1,1,20060825
11642,CPT,Exc face-mm malig+marg 1.1-2,,,21 ,,RBRVS,2.59 ,1.71 ,3.41 ,,,,,1,0,1,1,1,1,20060825
11643,CPT,Exc face-mm malig+marg 2.1-3,,,21 ,,RBRVS,3.10 ,1.97 ,3.81 ,,,,,1,0,1,1,1,1,20060825
11644,CPT,Exc face-mm malig+marg 3.1-4,,,21 ,,RBRVS,4.02 ,2.46 ,4.69 ,,,,,1,0,1,1,1,1,20060825
11646,CPT,Exc face-mm mlg+marg > 4 cm,,,21 ,,RBRVS,5.94 ,3.48 ,5.77 ,,,,,1,0,1,1,1,1,20060825
11719,CPT,Trim nail(s),,,21 ,,RBRVS,0.17 ,0.07 ,0.25 ,,,,,1,0,1,1,1,1,20060825
11720,CPT,"Debride nail, 1-5",,,21 ,,RBRVS,0.32 ,0.12 ,0.34 ,,,,,1,0,1,1,1,1,20060825
11721,CPT,"Debride nail, 6 or more",,,21 ,,RBRVS,0.54 ,0.21 ,0.44 ,,,,,1,0,1,1,1,1,20060825
11730,CPT,Removal of nail plate,,,21 ,,RBRVS,1.13 ,0.43 ,1.03 ,,,,,1,0,1,1,1,1,20060825
11732,CPT,"Remove nail plate, add-on",,,21 ,,RBRVS,0.57 ,0.22 ,0.44 ,,,,,1,0,1,1,1,1,20060825
11740,CPT,Drain blood from under nail,,,21 ,,RBRVS,0.37 ,0.35 ,0.55 ,,,,,1,0,1,1,1,1,20060825
11750,CPT,Removal of nail bed,,,21 ,,RBRVS,1.86 ,1.76 ,2.17 ,,,,,1,0,1,1,1,1,20060825
11752,CPT,Remove nail bed/finger tip,,,21 ,,RBRVS,2.67 ,3.00 ,3.00 ,,,,,1,0,1,1,1,1,20060825
11755,CPT,"Biopsy, nail unit",,,21 ,,RBRVS,1.31 ,0.77 ,1.57 ,,,,,1,0,1,1,1,1,20060825
11760,CPT,Repair of nail bed,,,21 ,,RBRVS,1.58 ,1.79 ,2.63 ,,,,,1,0,1,1,1,1,20060825
11762,CPT,Reconstruction of nail bed,,,21 ,,RBRVS,2.89 ,2.35 ,2.89 ,,,,,1,0,1,1,1,1,20060825
11765,CPT,"Excision of nail fold, toe",,,21 ,,RBRVS,0.69 ,0.76 ,1.79 ,,,,,1,0,1,1,1,1,20060825
11770,CPT,Removal of pilonidal lesion,,,21 ,,RBRVS,2.61 ,1.50 ,3.49 ,,,,,1,0,1,1,1,1,20060825
11771,CPT,Removal of pilonidal lesion,,,21 ,,RBRVS,5.73 ,3.32 ,5.66 ,,,,,1,0,1,1,1,1,20060825
